profile_mat,csv_out,status,stop_time_s,matread_s,simulate_s,extract_s,write_s,total_run_s,result_base
drum_profile_00218.mat,results_drum_profile_00218.csv,OK,200.000000,0.008003,1.857079,0.622990,0.034002,2.527075,run_00218
drum_profile_00219.mat,results_drum_profile_00219.csv,OK,200.000000,0.007000,1.870959,0.611990,0.034999,2.529947,run_00219
drum_profile_00220.mat,results_drum_profile_00220.csv,OK,200.000000,0.007999,1.986676,0.611990,0.034002,2.645666,run_00220
drum_profile_00221.mat,results_drum_profile_00221.csv,OK,200.000000,0.006997,1.939839,0.614081,0.034000,2.600918,run_00221
drum_profile_00222.mat,results_drum_profile_00222.csv,OK,200.000000,0.008002,1.975141,0.614991,0.034000,2.637133,run_00222
drum_profile_00223.mat,results_drum_profile_00223.csv,OK,200.000000,0.008001,1.962546,0.615270,0.034998,2.626817,run_00223
drum_profile_00224.mat,results_drum_profile_00224.csv,OK,200.000000,0.008002,1.942693,0.622158,0.033999,2.611945,run_00224
drum_profile_00225.mat,results_drum_profile_00225.csv,OK,200.000000,0.009000,1.964371,0.724988,0.033998,2.737360,run_00225
drum_profile_00226.mat,results_drum_profile_00226.csv,OK,200.000000,0.007998,1.954647,0.632992,0.033997,2.634632,run_00226
drum_profile_00227.mat,results_drum_profile_00227.csv,OK,200.000000,0.008000,1.968978,0.595189,0.034999,2.612574,run_00227
drum_profile_00228.mat,results_drum_profile_00228.csv,OK,200.000000,0.008002,1.981851,0.613432,0.033999,2.644287,run_00228
drum_profile_00229.mat,results_drum_profile_00229.csv,OK,200.000000,0.006999,1.942953,0.603035,0.033999,2.591985,run_00229
drum_profile_00230.mat,results_drum_profile_00230.csv,OK,200.000000,0.007000,1.840755,0.606146,0.035001,2.493902,run_00230
drum_profile_00231.mat,results_drum_profile_00231.csv,OK,200.000000,0.007998,1.957556,0.605332,0.034086,2.609972,run_00231
drum_profile_00232.mat,results_drum_profile_00232.csv,OK,200.000000,0.006997,1.976031,0.606987,0.034003,2.629017,run_00232
drum_profile_00233.mat,results_drum_profile_00233.csv,OK,200.000000,0.008001,1.858170,0.613991,0.034001,2.519161,run_00233
drum_profile_00234.mat,results_drum_profile_00234.csv,OK,200.000000,0.008002,1.979400,0.605311,0.034001,2.631716,run_00234
drum_profile_00235.mat,results_drum_profile_00235.csv,OK,200.000000,0.007998,1.985088,0.604990,0.034000,2.637077,run_00235
drum_profile_00236.mat,results_drum_profile_00236.csv,OK,200.000000,0.007000,1.874662,0.606193,0.035002,2.528859,run_00236
drum_profile_00237.mat,results_drum_profile_00237.csv,OK,200.000000,0.008027,1.970740,0.609118,0.034996,2.628850,run_00237
drum_profile_00238.mat,results_drum_profile_00238.csv,OK,200.000000,0.007001,1.996144,0.610988,0.034000,2.653136,run_00238
drum_profile_00239.mat,results_drum_profile_00239.csv,OK,200.000000,0.007001,1.967565,0.608269,0.034003,2.621836,run_00239
drum_profile_00240.mat,results_drum_profile_00240.csv,OK,200.000000,0.008000,1.998040,0.606993,0.034997,2.652031,run_00240
drum_profile_00241.mat,results_drum_profile_00241.csv,OK,200.000000,0.008003,1.958239,0.606989,0.033999,2.613228,run_00241
drum_profile_00242.mat,results_drum_profile_00242.csv,OK,200.000000,0.008000,1.999818,0.606989,0.035000,2.654805,run_00242
drum_profile_00243.mat,results_drum_profile_00243.csv,OK,200.000000,0.007999,1.963070,0.606991,0.034000,2.617056,run_00243
drum_profile_00244.mat,results_drum_profile_00244.csv,OK,200.000000,0.008000,1.948664,0.628993,0.033997,2.623653,run_00244
drum_profile_00245.mat,results_drum_profile_00245.csv,OK,200.000000,0.008000,1.974671,0.610194,0.034003,2.631868,run_00245
drum_profile_00246.mat,results_drum_profile_00246.csv,OK,200.000000,0.008001,1.967872,0.609068,0.035000,2.624940,run_00246
drum_profile_00247.mat,results_drum_profile_00247.csv,OK,200.000000,0.007998,1.970519,0.611132,0.033999,2.627646,run_00247
drum_profile_00248.mat,results_drum_profile_00248.csv,OK,200.000000,0.008000,1.976510,0.608991,0.035000,2.633500,run_00248
drum_profile_00249.mat,results_drum_profile_00249.csv,OK,200.000000,0.007000,1.990906,0.606989,0.034002,2.643899,run_00249
drum_profile_00250.mat,results_drum_profile_00250.csv,OK,200.000000,0.007954,1.869270,0.619991,0.033999,2.537260,run_00250
drum_profile_00251.mat,results_drum_profile_00251.csv,OK,200.000000,0.007001,1.984598,0.613990,0.034000,2.644589,run_00251
drum_profile_00252.mat,results_drum_profile_00252.csv,OK,200.000000,0.007997,1.966787,0.611044,0.035001,2.627827,run_00252
drum_profile_00253.mat,results_drum_profile_00253.csv,OK,200.000000,0.008000,1.989950,0.626152,0.034998,2.664104,run_00253
drum_profile_00254.mat,results_drum_profile_00254.csv,OK,200.000000,0.005997,1.976238,0.609990,0.035002,2.633226,run_00254
drum_profile_00255.mat,results_drum_profile_00255.csv,OK,200.000000,0.007998,1.842889,0.612991,0.033999,2.502876,run_00255
drum_profile_00256.mat,results_drum_profile_00256.csv,OK,200.000000,0.008000,1.975086,0.619993,0.034000,2.642076,run_00256
drum_profile_00257.mat,results_drum_profile_00257.csv,OK,200.000000,0.007997,2.030250,0.606332,0.035002,2.685581,run_00257
drum_profile_00258.mat,results_drum_profile_00258.csv,OK,200.000000,0.006997,1.959416,0.613992,0.034999,2.620405,run_00258
drum_profile_00259.mat,results_drum_profile_00259.csv,OK,200.000000,0.008000,1.955104,0.608056,0.034999,2.610161,run_00259
drum_profile_00260.mat,results_drum_profile_00260.csv,OK,200.000000,0.009000,1.964882,0.605572,0.038998,2.623452,run_00260
drum_profile_00261.mat,results_drum_profile_00261.csv,OK,200.000000,0.008000,2.039277,0.609219,0.035058,2.696554,run_00261
drum_profile_00262.mat,results_drum_profile_00262.csv,OK,200.000000,0.008996,1.964311,0.616987,0.034000,2.628294,run_00262
drum_profile_00263.mat,results_drum_profile_00263.csv,OK,200.000000,0.007000,1.860421,0.602113,0.034000,2.508534,run_00263
drum_profile_00264.mat,results_drum_profile_00264.csv,OK,200.000000,0.008043,1.981473,0.612991,0.036000,2.643507,run_00264
drum_profile_00265.mat,results_drum_profile_00265.csv,OK,200.000000,0.010997,2.022997,0.621988,0.034999,2.696986,run_00265
drum_profile_00266.mat,results_drum_profile_00266.csv,OK,200.000000,0.008001,1.953313,0.631352,0.035512,2.633176,run_00266
drum_profile_00267.mat,results_drum_profile_00267.csv,OK,200.000000,0.008997,2.179512,0.619998,0.035136,2.848643,run_00267
drum_profile_00268.mat,results_drum_profile_00268.csv,OK,200.000000,0.009002,1.990162,0.622990,0.033998,2.661153,run_00268
drum_profile_00269.mat,results_drum_profile_00269.csv,OK,200.000000,0.007000,1.954486,0.617105,0.034997,2.618589,run_00269
drum_profile_00270.mat,results_drum_profile_00270.csv,OK,200.000000,0.009000,1.982905,0.610067,0.034997,2.641969,run_00270
drum_profile_00271.mat,results_drum_profile_00271.csv,OK,200.000000,0.008998,1.975983,0.604990,0.033999,2.628971,run_00271
drum_profile_00272.mat,results_drum_profile_00272.csv,OK,200.000000,0.006999,1.995213,0.616988,0.034000,2.658199,run_00272
drum_profile_00273.mat,results_drum_profile_00273.csv,OK,200.000000,0.010003,1.979015,0.611989,0.034003,2.640011,run_00273
drum_profile_00274.mat,results_drum_profile_00274.csv,OK,200.000000,0.008000,2.034651,0.613989,0.034997,2.696640,run_00274
drum_profile_00275.mat,results_drum_profile_00275.csv,OK,200.000000,0.006999,2.069954,0.614045,0.034019,2.731018,run_00275
drum_profile_00276.mat,results_drum_profile_00276.csv,OK,200.000000,0.008003,1.947201,0.604990,0.034000,2.599192,run_00276
drum_profile_00277.mat,results_drum_profile_00277.csv,OK,200.000000,0.006999,1.990608,0.610085,0.034999,2.647689,run_00277
drum_profile_00278.mat,results_drum_profile_00278.csv,OK,200.000000,0.007996,2.017803,0.606131,0.033999,2.672931,run_00278
drum_profile_00279.mat,results_drum_profile_00279.csv,OK,200.000000,0.007999,1.967014,0.614923,0.035000,2.629938,run_00279
drum_profile_00280.mat,results_drum_profile_00280.csv,OK,200.000000,0.007999,1.977024,0.620988,0.034999,2.645013,run_00280
drum_profile_00281.mat,results_drum_profile_00281.csv,OK,200.000000,0.008000,1.980497,0.604171,0.034002,2.631674,run_00281
drum_profile_00282.mat,results_drum_profile_00282.csv,OK,200.000000,0.008003,1.980914,0.594087,0.034000,2.622000,run_00282
drum_profile_00283.mat,results_drum_profile_00283.csv,OK,200.000000,0.006998,1.950474,0.614991,0.034998,2.613460,run_00283
drum_profile_00284.mat,results_drum_profile_00284.csv,OK,200.000000,0.008000,1.950845,0.606989,0.034001,2.605833,run_00284
drum_profile_00285.mat,results_drum_profile_00285.csv,OK,200.000000,0.007132,1.984992,0.610990,0.034000,2.642999,run_00285
drum_profile_00286.mat,results_drum_profile_00286.csv,OK,200.000000,0.006997,2.003171,0.619992,0.034998,2.671161,run_00286
drum_profile_00287.mat,results_drum_profile_00287.csv,OK,200.000000,0.006999,1.962597,0.612988,0.033999,2.622585,run_00287
drum_profile_00288.mat,results_drum_profile_00288.csv,OK,200.000000,0.008003,1.997915,0.619074,0.035999,2.666989,run_00288
drum_profile_00289.mat,results_drum_profile_00289.csv,OK,200.000000,0.007999,1.973306,0.611992,0.033997,2.632293,run_00289
drum_profile_00290.mat,results_drum_profile_00290.csv,OK,200.000000,0.008003,1.974664,0.615987,0.033999,2.637657,run_00290
drum_profile_00291.mat,results_drum_profile_00291.csv,OK,200.000000,0.007998,2.001826,0.629038,0.034001,2.677862,run_00291
drum_profile_00292.mat,results_drum_profile_00292.csv,OK,200.000000,0.008001,1.888127,0.622988,0.034002,2.558117,run_00292
drum_profile_00293.mat,results_drum_profile_00293.csv,OK,200.000000,0.007998,1.958833,0.627987,0.033999,2.634817,run_00293
drum_profile_00294.mat,results_drum_profile_00294.csv,OK,200.000000,0.008001,1.987254,0.613990,0.034000,2.648245,run_00294
drum_profile_00295.mat,results_drum_profile_00295.csv,OK,200.000000,0.008000,1.966998,0.614993,0.034994,2.629985,run_00295
drum_profile_00296.mat,results_drum_profile_00296.csv,OK,200.000000,0.008000,1.964486,0.611133,0.034999,2.623617,run_00296
drum_profile_00297.mat,results_drum_profile_00297.csv,OK,200.000000,0.007998,1.965365,0.615992,0.034002,2.627353,run_00297
drum_profile_00298.mat,results_drum_profile_00298.csv,OK,200.000000,0.008002,1.982477,0.625102,0.033996,2.655577,run_00298
drum_profile_00299.mat,results_drum_profile_00299.csv,OK,200.000000,0.007102,1.959574,0.620269,0.035002,2.627843,run_00299
drum_profile_00300.mat,results_drum_profile_00300.csv,OK,200.000000,0.008003,1.861634,0.623499,0.036999,2.536135,run_00300
drum_profile_00301.mat,results_drum_profile_00301.csv,OK,200.000000,0.007996,1.995320,0.622990,0.033999,2.665309,run_00301
drum_profile_00302.mat,results_drum_profile_00302.csv,OK,200.000000,0.007000,2.005119,0.613373,0.035043,2.665531,run_00302
drum_profile_00303.mat,results_drum_profile_00303.csv,OK,200.000000,0.007999,2.000114,0.631992,0.033996,2.678102,run_00303
drum_profile_00304.mat,results_drum_profile_00304.csv,OK,200.000000,0.007998,1.969203,0.644989,0.035001,2.662192,run_00304
drum_profile_00305.mat,results_drum_profile_00305.csv,OK,200.000000,0.010000,1.983311,0.606989,0.033999,2.639299,run_00305
drum_profile_00306.mat,results_drum_profile_00306.csv,OK,200.000000,0.008000,1.946091,0.611986,0.034000,2.605077,run_00306
drum_profile_00307.mat,results_drum_profile_00307.csv,OK,200.000000,0.008000,1.991261,0.609992,0.037001,2.651252,run_00307
drum_profile_00308.mat,results_drum_profile_00308.csv,OK,200.000000,0.008000,1.865685,0.610175,0.037002,2.525861,run_00308
drum_profile_00309.mat,results_drum_profile_00309.csv,OK,200.000000,0.008998,1.971316,0.608991,0.034001,2.628306,run_00309
drum_profile_00310.mat,results_drum_profile_00310.csv,OK,200.000000,0.007999,2.061270,0.608110,0.034000,2.716378,run_00310
drum_profile_00311.mat,results_drum_profile_00311.csv,OK,200.000000,0.007000,1.966770,0.614038,0.033999,2.625809,run_00311
drum_profile_00312.mat,results_drum_profile_00312.csv,OK,200.000000,0.007002,1.870103,0.608142,0.034998,2.525249,run_00312
drum_profile_00313.mat,results_drum_profile_00313.csv,OK,200.000000,0.008002,1.978017,0.615037,0.033999,2.641059,run_00313
drum_profile_00314.mat,results_drum_profile_00314.csv,OK,200.000000,0.006997,1.985824,0.613124,0.033999,2.644944,run_00314
drum_profile_00315.mat,results_drum_profile_00315.csv,OK,200.000000,0.008001,2.000814,0.606042,0.034999,2.654856,run_00315
drum_profile_00316.mat,results_drum_profile_00316.csv,OK,200.000000,0.006999,1.978228,0.618988,0.035000,2.646221,run_00316
drum_profile_00317.mat,results_drum_profile_00317.csv,OK,200.000000,0.007998,1.973822,0.610991,0.033999,2.632103,run_00317
drum_profile_00318.mat,results_drum_profile_00318.csv,OK,200.000000,0.008000,1.994908,0.610988,0.034002,2.653898,run_00318
drum_profile_00319.mat,results_drum_profile_00319.csv,OK,200.000000,0.008000,1.998666,0.610991,0.034000,2.656652,run_00319
drum_profile_00320.mat,results_drum_profile_00320.csv,OK,200.000000,0.008352,1.971438,0.608164,0.035000,2.628603,run_00320
drum_profile_00321.mat,results_drum_profile_00321.csv,OK,200.000000,0.008000,1.995194,0.611125,0.034003,2.654321,run_00321
drum_profile_00322.mat,results_drum_profile_00322.csv,OK,200.000000,0.007999,1.879184,0.615992,0.033999,2.542174,run_00322
drum_profile_00323.mat,results_drum_profile_00323.csv,OK,200.000000,0.007999,1.983205,0.610994,0.036998,2.644196,run_00323
drum_profile_00324.mat,results_drum_profile_00324.csv,OK,200.000000,0.007997,1.970325,0.608202,0.034001,2.625526,run_00324
drum_profile_00325.mat,results_drum_profile_00325.csv,OK,200.000000,0.007000,1.978801,0.613047,0.034000,2.637843,run_00325
drum_profile_00326.mat,results_drum_profile_00326.csv,OK,200.000000,0.007996,1.986275,0.610988,0.033998,2.644258,run_00326
drum_profile_00327.mat,results_drum_profile_00327.csv,OK,200.000000,0.008000,1.973310,0.608423,0.034997,2.629730,run_00327
drum_profile_00328.mat,results_drum_profile_00328.csv,OK,200.000000,0.007265,1.985087,0.634989,0.033998,2.667078,run_00328
drum_profile_00329.mat,results_drum_profile_00329.csv,OK,200.000000,0.008002,1.958298,0.611990,0.034001,2.617290,run_00329
drum_profile_00330.mat,results_drum_profile_00330.csv,OK,200.000000,0.007999,1.987425,0.611073,0.036003,2.647500,run_00330
drum_profile_00331.mat,results_drum_profile_00331.csv,OK,200.000000,0.007994,1.947413,0.616991,0.033999,2.612399,run_00331
drum_profile_00332.mat,results_drum_profile_00332.csv,OK,200.000000,0.008000,1.947503,0.612063,0.034998,2.607565,run_00332
drum_profile_00333.mat,results_drum_profile_00333.csv,OK,200.000000,0.007607,1.970906,0.603077,0.035001,2.621983,run_00333
drum_profile_00334.mat,results_drum_profile_00334.csv,OK,200.000000,0.007209,1.868908,0.605026,0.035000,2.521948,run_00334
drum_profile_00335.mat,results_drum_profile_00335.csv,OK,200.000000,0.007000,1.864085,0.619990,0.036002,2.532076,run_00335
drum_profile_00336.mat,results_drum_profile_00336.csv,OK,200.000000,0.006519,1.873482,0.605992,0.035002,2.525995,run_00336
drum_profile_00337.mat,results_drum_profile_00337.csv,OK,200.000000,0.006501,1.993618,0.608123,0.034997,2.649739,run_00337
drum_profile_00338.mat,results_drum_profile_00338.csv,OK,200.000000,0.008003,1.980683,0.677202,0.035000,2.705887,run_00338
drum_profile_00339.mat,results_drum_profile_00339.csv,OK,200.000000,0.007999,2.005452,0.681137,0.035999,2.736144,run_00339
drum_profile_00340.mat,results_drum_profile_00340.csv,OK,200.000000,0.008002,2.035787,0.616154,0.035002,2.701948,run_00340
drum_profile_00341.mat,results_drum_profile_00341.csv,OK,200.000000,0.007998,1.980628,0.608987,0.034002,2.636617,run_00341
drum_profile_00342.mat,results_drum_profile_00342.csv,OK,200.000000,0.006999,1.960653,0.610250,0.035000,2.617902,run_00342
drum_profile_00343.mat,results_drum_profile_00343.csv,OK,200.000000,0.008000,1.960339,0.615992,0.033997,2.623326,run_00343
drum_profile_00344.mat,results_drum_profile_00344.csv,OK,200.000000,0.006998,1.975646,0.612216,0.034000,2.633860,run_00344
drum_profile_00345.mat,results_drum_profile_00345.csv,OK,200.000000,0.007998,1.987072,0.614994,0.033999,2.648063,run_00345
drum_profile_00346.mat,results_drum_profile_00346.csv,OK,200.000000,0.008000,1.861515,0.616451,0.033999,2.524965,run_00346
drum_profile_00347.mat,results_drum_profile_00347.csv,OK,200.000000,0.008005,1.963466,0.619142,0.033999,2.629611,run_00347
drum_profile_00348.mat,results_drum_profile_00348.csv,OK,200.000000,0.008001,1.963755,0.612104,0.033999,2.622861,run_00348
drum_profile_00349.mat,results_drum_profile_00349.csv,OK,200.000000,0.007997,1.976736,0.615987,0.034000,2.639721,run_00349
drum_profile_00350.mat,results_drum_profile_00350.csv,OK,200.000000,0.008000,1.986138,0.623131,0.033998,2.658271,run_00350
drum_profile_00351.mat,results_drum_profile_00351.csv,OK,200.000000,0.009516,1.961937,0.612038,0.034003,2.622979,run_00351
drum_profile_00352.mat,results_drum_profile_00352.csv,OK,200.000000,0.007997,1.989337,0.619987,0.035004,2.657325,run_00352
drum_profile_00353.mat,results_drum_profile_00353.csv,OK,200.000000,0.008000,1.978407,0.617990,0.034046,2.643440,run_00353
drum_profile_00354.mat,results_drum_profile_00354.csv,OK,200.000000,0.008000,1.959276,0.617178,0.034000,2.623455,run_00354
drum_profile_00355.mat,results_drum_profile_00355.csv,OK,200.000000,0.007998,1.976891,0.627993,0.033998,2.652880,run_00355
drum_profile_00356.mat,results_drum_profile_00356.csv,OK,200.000000,0.007000,1.962656,0.615188,0.034000,2.624846,run_00356
drum_profile_00357.mat,results_drum_profile_00357.csv,OK,200.000000,0.006001,1.862051,0.608041,0.034999,2.516092,run_00357
drum_profile_00358.mat,results_drum_profile_00358.csv,OK,200.000000,0.007001,1.887857,0.611989,0.034000,2.546846,run_00358
drum_profile_00359.mat,results_drum_profile_00359.csv,OK,200.000000,0.007000,1.997773,0.615099,0.034998,2.660872,run_00359
drum_profile_00360.mat,results_drum_profile_00360.csv,OK,200.000000,0.008000,1.982071,0.609991,0.034999,2.639059,run_00360
drum_profile_00361.mat,results_drum_profile_00361.csv,OK,200.000000,0.007907,1.963219,0.610990,0.033999,2.622209,run_00361
drum_profile_00362.mat,results_drum_profile_00362.csv,OK,200.000000,0.007998,1.992806,0.617050,0.034000,2.657857,run_00362
drum_profile_00363.mat,results_drum_profile_00363.csv,OK,200.000000,0.008000,1.983054,0.608987,0.035000,2.640044,run_00363
drum_profile_00364.mat,results_drum_profile_00364.csv,OK,200.000000,0.006914,2.010409,0.636403,0.033998,2.693806,run_00364
drum_profile_00365.mat,results_drum_profile_00365.csv,OK,200.000000,0.008003,1.985995,0.610989,0.035000,2.644986,run_00365
drum_profile_00366.mat,results_drum_profile_00366.csv,OK,200.000000,0.007000,1.996456,0.607142,0.034000,2.650602,run_00366
drum_profile_00367.mat,results_drum_profile_00367.csv,OK,200.000000,0.008000,1.993925,0.612212,0.034065,2.654201,run_00367
drum_profile_00368.mat,results_drum_profile_00368.csv,OK,200.000000,0.007997,1.983053,0.616992,0.034997,2.648037,run_00368
drum_profile_00369.mat,results_drum_profile_00369.csv,OK,200.000000,0.009001,1.976637,0.614260,0.034009,2.638908,run_00369
drum_profile_00370.mat,results_drum_profile_00370.csv,OK,200.000000,0.008001,1.968286,0.622994,0.035997,2.642278,run_00370
drum_profile_00371.mat,results_drum_profile_00371.csv,OK,200.000000,0.011001,2.000090,0.615990,0.033996,2.666080,run_00371
drum_profile_00372.mat,results_drum_profile_00372.csv,OK,200.000000,0.007999,1.976977,0.616275,0.034000,2.640251,run_00372
drum_profile_00373.mat,results_drum_profile_00373.csv,OK,200.000000,0.008003,1.999684,0.620054,0.034002,2.666742,run_00373
drum_profile_00374.mat,results_drum_profile_00374.csv,OK,200.000000,0.008004,1.991717,0.616987,0.034003,2.655713,run_00374
drum_profile_00375.mat,results_drum_profile_00375.csv,OK,200.000000,0.008000,1.948586,0.624046,0.035001,2.620633,run_00375
drum_profile_00376.mat,results_drum_profile_00376.csv,OK,200.000000,0.010000,1.982266,0.612989,0.036001,2.646258,run_00376
drum_profile_00377.mat,results_drum_profile_00377.csv,OK,200.000000,0.007998,1.983968,0.620989,0.033999,2.651953,run_00377
drum_profile_00378.mat,results_drum_profile_00378.csv,OK,200.000000,0.008998,1.856257,0.622276,0.033998,2.528530,run_00378
drum_profile_00379.mat,results_drum_profile_00379.csv,OK,200.000000,0.007997,1.981606,0.608137,0.034002,2.636744,run_00379
drum_profile_00380.mat,results_drum_profile_00380.csv,OK,200.000000,0.007001,1.848577,0.612987,0.036999,2.511568,run_00380
drum_profile_00381.mat,results_drum_profile_00381.csv,OK,200.000000,0.006998,2.007829,0.618993,0.034997,2.676815,run_00381
drum_profile_00382.mat,results_drum_profile_00382.csv,OK,200.000000,0.007997,1.985703,0.617035,0.034997,2.650731,run_00382
drum_profile_00383.mat,results_drum_profile_00383.csv,OK,200.000000,0.007999,1.987272,0.615991,0.034001,2.650261,run_00383
drum_profile_00384.mat,results_drum_profile_00384.csv,OK,200.000000,0.006999,1.987209,0.615017,0.034000,2.649993,run_00384
drum_profile_00385.mat,results_drum_profile_00385.csv,OK,200.000000,0.008003,1.988855,0.616989,0.034000,2.652847,run_00385
drum_profile_00386.mat,results_drum_profile_00386.csv,OK,200.000000,0.006999,1.991096,0.607994,0.034996,2.646082,run_00386
drum_profile_00387.mat,results_drum_profile_00387.csv,OK,200.000000,0.009002,1.864062,0.622990,0.035003,2.536055,run_00387
drum_profile_00388.mat,results_drum_profile_00388.csv,OK,200.000000,0.007000,1.868070,0.599987,0.033999,2.514057,run_00388
drum_profile_00389.mat,results_drum_profile_00389.csv,OK,200.000000,0.006997,1.963837,0.606987,0.034999,2.617824,run_00389
drum_profile_00390.mat,results_drum_profile_00390.csv,OK,200.000000,0.006998,1.868189,0.618120,0.034000,2.532310,run_00390
drum_profile_00391.mat,results_drum_profile_00391.csv,OK,200.000000,0.008000,1.989499,0.613024,0.034999,2.651527,run_00391
drum_profile_00392.mat,results_drum_profile_00392.csv,OK,200.000000,0.008000,1.977031,0.612989,0.035000,2.638022,run_00392
drum_profile_00393.mat,results_drum_profile_00393.csv,OK,200.000000,0.007000,1.972771,0.615988,0.034000,2.634758,run_00393
drum_profile_00394.mat,results_drum_profile_00394.csv,OK,200.000000,0.011003,1.882927,0.626092,0.036001,2.561021,run_00394
drum_profile_00395.mat,results_drum_profile_00395.csv,OK,200.000000,0.009002,1.981190,0.608989,0.035001,2.639180,run_00395
drum_profile_00396.mat,results_drum_profile_00396.csv,OK,200.000000,0.008999,1.956048,0.604988,0.033999,2.609034,run_00396
drum_profile_00397.mat,results_drum_profile_00397.csv,OK,200.000000,0.007000,1.840496,0.632145,0.035000,2.519640,run_00397
drum_profile_00398.mat,results_drum_profile_00398.csv,OK,200.000000,0.008996,2.006748,0.616194,0.033999,2.671939,run_00398
drum_profile_00399.mat,results_drum_profile_00399.csv,OK,200.000000,0.007997,2.012438,0.616043,0.035061,2.676538,run_00399
drum_profile_00400.mat,results_drum_profile_00400.csv,OK,200.000000,0.007998,1.974143,0.616066,0.034999,2.638205,run_00400
drum_profile_00401.mat,results_drum_profile_00401.csv,OK,200.000000,0.007997,1.981126,0.623990,0.035000,2.653113,run_00401
drum_profile_00402.mat,results_drum_profile_00402.csv,OK,200.000000,0.007997,1.994418,0.608989,0.035051,2.651456,run_00402
drum_profile_00403.mat,results_drum_profile_00403.csv,OK,200.000000,0.009185,2.026320,0.608990,0.035000,2.684495,run_00403
drum_profile_00404.mat,results_drum_profile_00404.csv,OK,200.000000,0.008002,1.986054,0.606992,0.034999,2.641045,run_00404
drum_profile_00405.mat,results_drum_profile_00405.csv,OK,200.000000,0.008002,1.976295,0.606991,0.034003,2.630357,run_00405
drum_profile_00406.mat,results_drum_profile_00406.csv,OK,200.000000,0.008000,2.038833,0.606992,0.035000,2.693825,run_00406
drum_profile_00407.mat,results_drum_profile_00407.csv,OK,200.000000,0.007074,1.977662,0.609991,0.035000,2.637650,run_00407
drum_profile_00408.mat,results_drum_profile_00408.csv,OK,200.000000,0.007999,1.945585,0.612994,0.035000,2.607574,run_00408
drum_profile_00409.mat,results_drum_profile_00409.csv,OK,200.000000,0.007997,1.978015,0.615206,0.033999,2.640221,run_00409
drum_profile_00410.mat,results_drum_profile_00410.csv,OK,200.000000,0.007003,1.979998,0.620991,0.036000,2.649992,run_00410
drum_profile_00411.mat,results_drum_profile_00411.csv,OK,200.000000,0.009000,1.844939,0.612056,0.033999,2.504993,run_00411
drum_profile_00412.mat,results_drum_profile_00412.csv,OK,200.000000,0.007000,1.849271,0.614990,0.035000,2.511259,run_00412
drum_profile_00413.mat,results_drum_profile_00413.csv,OK,200.000000,0.007997,1.991752,0.612992,0.034997,2.653738,run_00413
drum_profile_00414.mat,results_drum_profile_00414.csv,OK,200.000000,0.008000,1.995344,0.614221,0.034000,2.656565,run_00414
drum_profile_00415.mat,results_drum_profile_00415.csv,OK,200.000000,0.006999,1.964637,0.619992,0.035000,2.631627,run_00415
drum_profile_00416.mat,results_drum_profile_00416.csv,OK,200.000000,0.008000,1.976961,0.611989,0.033999,2.636953,run_00416
drum_profile_00417.mat,results_drum_profile_00417.csv,OK,200.000000,0.008003,1.995651,0.620130,0.034999,2.663784,run_00417
drum_profile_00418.mat,results_drum_profile_00418.csv,OK,200.000000,0.006957,2.030086,0.612993,0.034998,2.691077,run_00418
drum_profile_00419.mat,results_drum_profile_00419.csv,OK,200.000000,0.007998,1.950980,0.611995,0.032997,2.608970,run_00419
drum_profile_00420.mat,results_drum_profile_00420.csv,OK,200.000000,0.007997,1.972047,0.616994,0.034996,2.638033,run_00420
drum_profile_00421.mat,results_drum_profile_00421.csv,OK,200.000000,0.007999,1.994508,0.622141,0.035003,2.665651,run_00421
drum_profile_00422.mat,results_drum_profile_00422.csv,OK,200.000000,0.006997,1.965470,0.624249,0.036999,2.639716,run_00422
drum_profile_00423.mat,results_drum_profile_00423.csv,OK,200.000000,0.008001,1.966714,0.653098,0.033997,2.666811,run_00423
drum_profile_00424.mat,results_drum_profile_00424.csv,OK,200.000000,0.007997,1.986356,0.639991,0.033997,2.673341,run_00424
drum_profile_00425.mat,results_drum_profile_00425.csv,OK,200.000000,0.007998,1.954867,0.641133,0.034999,2.644996,run_00425
drum_profile_00426.mat,results_drum_profile_00426.csv,OK,200.000000,0.007998,1.973920,0.610033,0.034003,2.631958,run_00426
drum_profile_00427.mat,results_drum_profile_00427.csv,OK,200.000000,0.007999,1.864832,0.610094,0.033996,2.521924,run_00427
drum_profile_00428.mat,results_drum_profile_00428.csv,OK,200.000000,0.006999,1.971861,0.616141,0.034002,2.635004,run_00428
drum_profile_00429.mat,results_drum_profile_00429.csv,OK,200.000000,0.007996,1.978183,0.616991,0.033997,2.642171,run_00429
drum_profile_00430.mat,results_drum_profile_00430.csv,OK,200.000000,0.006998,2.001876,0.623991,0.035001,2.673867,run_00430
drum_profile_00431.mat,results_drum_profile_00431.csv,OK,200.000000,0.008001,2.034956,0.624650,0.034999,2.707604,run_00431
drum_profile_00432.mat,results_drum_profile_00432.csv,OK,200.000000,0.007999,1.966892,0.615165,0.034997,2.630054,run_00432
drum_profile_00433.mat,results_drum_profile_00433.csv,OK,200.000000,0.008002,1.871377,0.616994,0.033997,2.534367,run_00433
drum_profile_00434.mat,results_drum_profile_00434.csv,OK,200.000000,0.009004,1.868161,0.601434,0.034079,2.517678,run_00434
